Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-25 16:14:00,22.32879999999999,42.62364,208.53386666666668,540.8373333333336,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:15:00,22.33079999999999,42.6970266666667,209.35293333333334,541.6346666666667,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:16:00,22.32906666666665,42.72785333333335,208.72426666666672,540.1013333333333,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:17:00,22.331333333333315,42.77535999999999,208.87666666666672,539.6106666666667,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:18:00,22.337199999999985,42.860146666666665,209.06720000000004,539.9173333333333,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:19:00,22.338533333333316,42.86925333333331,208.93360000000004,539.9173333333333,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:20:00,22.338666666666647,42.94911999999999,208.64813333333342,538.8133333333332,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:21:00,22.34453333333331,42.95298666666665,208.7809333333333,539.0586666666666,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:22:00,22.340133333333316,42.99348000000001,208.89573333333334,539.5493333333333,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:23:00,22.33453333333332,43.06205333333331,208.9908,538.5066666666664,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:24:00,22.33213333333332,43.122013333333314,208.57173333333338,538.1386666666667,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:25:00,22.327333333333325,43.16682666666665,208.40026666666674,538.4453333333331,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:26:00,22.32893333333332,43.27754666666667,208.45706666666663,537.8933333333331,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:27:00,22.324666666666655,43.270573333333346,208.8952,536.6666666666665,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:28:00,22.320399999999992,43.31216000000001,208.5906666666667,537.525333333333,1.0,3.0,0.0,0.0,2.0
